122.176.19.49 - - [18/Jan/2016:06:37:33 +0000] "GET /static/images/plumber.jpeg HTTP/1.1" 200 6782 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:33 +0000] "GET /static/images/babysitter.jpeg HTTP/1.1" 200 9913 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:33 +0000] "GET /static/images/electrician.jpeg HTTP/1.1" 200 6996 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:33 +0000] "GET /static/images/securityguard.jpeg HTTP/1.1" 200 10455 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:33 +0000] "GET /static/images/driver.png HTTP/1.1" 200 8137 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:33 +0000] "GET /static/fonts/lato-bol-webfont.woff HTTP/1.1" 200 32759 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:33 +0000] "GET /static/fonts/lato-reg-webfont.woff HTTP/1.1" 200 32175 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:33 +0000] "GET /static/fonts/opensans-semibold-webfont.woff HTTP/1.1" 200 25283 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/gardener.jpeg HTTP/1.1" 200 10558 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/team/rahul.jpg HTTP/1.1" 200 12916 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/team/rutwik.jpg HTTP/1.1" 200 8150 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/team/rajnish.jpg HTTP/1.1" 200 30164 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/team/vikas.jpg HTTP/1.1" 200 60588 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/fonts/opensans-light-webfont.woff HTTP/1.1" 200 24467 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/homeslider/mobilejob.jpg HTTP/1.1" 200 151463 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/backgrounds/background17.jpg HTTP/1.1" 200 541127 "http://blueteam.in/static/css/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "POST /js/twitter/ HTTP/1.1" 200 12802 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/overlay/1.png HTTP/1.1" 200 473 "http://blueteam.in/static/css/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/sprites/accordion-btns.png HTTP/1.1" 200 497 "http://blueteam.in/static/css/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/images/backgrounds/background16.jpg HTTP/1.1" 200 160894 "http://blueteam.in/static/css/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/fonts/lato-bol-webfont.ttf HTTP/1.1" 200 58667 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/fonts/opensans-semibold-webfont.ttf HTTP/1.1" 200 45491 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/fonts/lato-reg-webfont.ttf HTTP/1.1" 200 57851 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/fonts/opensans-light-webfont.ttf HTTP/1.1" 200 44819 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/fonts/opensans-regular-webfont.woff HTTP/1.1" 200 25103 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/fonts/dancingscript-bold-webfont.woff2 HTTP/1.1" 200 39876 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/fonts/opensans-regular-webfont.ttf HTTP/1.1" 200 45447 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:35 +0000] "GET /static/fonts/dancingscript-bold-webfont.woff HTTP/1.1" 200 51247 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:34 +0000] "GET /static/images/backgrounds/background18.jpg HTTP/1.1" 200 367572 "http://blueteam.in/static/css/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:36 +0000] "GET /static/fonts/dancingscript-bold-webfont.ttf HTTP/1.1" 200 114302 "http://blueteam.in/static/css/fonts.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:36 +0000] "GET /images/pin.png HTTP/1.1" 200 12802 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
122.176.19.49 - - [18/Jan/2016:06:37:37 +0000] "GET /static/images/fevicon/favicon-16x16.png HTTP/1.1" 200 1688 "http://www.blueteam.in/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36"
178.255.153.2 - - [18/Jan/2016:06:37:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.164.194.74 - - [18/Jan/2016:06:38:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
184.75.210.90 - - [18/Jan/2016:06:39:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
204.152.200.42 - - [18/Jan/2016:06:40:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
96.31.66.245 - - [18/Jan/2016:06:41:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.20.45.18 - - [18/Jan/2016:06:42:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
83.170.113.210 - - [18/Jan/2016:06:43:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.165.195.139 - - [18/Jan/2016:06:44:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
95.211.217.68 - - [18/Jan/2016:06:45:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.72.167.90 - - [18/Jan/2016:06:46:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
178.255.153.2 - - [18/Jan/2016:06:47:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.164.194.74 - - [18/Jan/2016:06:48:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
184.75.210.90 - - [18/Jan/2016:06:49:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
204.152.200.42 - - [18/Jan/2016:06:50:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
96.31.66.245 - - [18/Jan/2016:06:51:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.20.45.18 - - [18/Jan/2016:06:52:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
83.170.113.210 - - [18/Jan/2016:06:53:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.165.195.139 - - [18/Jan/2016:06:54:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
95.211.217.68 - - [18/Jan/2016:06:55:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.72.167.90 - - [18/Jan/2016:06:56:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
178.255.153.2 - - [18/Jan/2016:06:57:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.164.194.74 - - [18/Jan/2016:06:58:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
184.75.210.90 - - [18/Jan/2016:06:59:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
204.152.200.42 - - [18/Jan/2016:07:00:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
96.31.66.245 - - [18/Jan/2016:07:01:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
122.180.205.205 - - [18/Jan/2016:07:02:28 +0000] "GET / HTTP/1.1" 200 12803 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:43.0) Gecko/20100101 Firefox/43.0"
46.20.45.18 - - [18/Jan/2016:07:02:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
83.170.113.210 - - [18/Jan/2016:07:03:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.165.195.139 - - [18/Jan/2016:07:04:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
95.211.217.68 - - [18/Jan/2016:07:05:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
122.180.205.205 - - [18/Jan/2016:07:06:10 +0000] "GET / HTTP/1.1" 200 12861 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:43.0) Gecko/20100101 Firefox/43.0"
76.72.167.90 - - [18/Jan/2016:07:06:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
178.255.153.2 - - [18/Jan/2016:07:07:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.164.194.74 - - [18/Jan/2016:07:08:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
184.75.210.90 - - [18/Jan/2016:07:09:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
204.152.200.42 - - [18/Jan/2016:07:10:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
96.31.66.245 - - [18/Jan/2016:07:11:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.20.45.18 - - [18/Jan/2016:07:12:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
83.170.113.210 - - [18/Jan/2016:07:13:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.165.195.139 - - [18/Jan/2016:07:14:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
95.211.217.68 - - [18/Jan/2016:07:15:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.72.167.90 - - [18/Jan/2016:07:16:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
178.255.153.2 - - [18/Jan/2016:07:17:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.164.194.74 - - [18/Jan/2016:07:18:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
184.75.210.90 - - [18/Jan/2016:07:19:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
204.152.200.42 - - [18/Jan/2016:07:20:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
96.31.66.245 - - [18/Jan/2016:07:21:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.20.45.18 - - [18/Jan/2016:07:22:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
83.170.113.210 - - [18/Jan/2016:07:23:59 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
106.215.170.50 - - [18/Jan/2016:07:24:54 +0000] "GET / HTTP/1.1" 200 12861 "-" "WhatsApp"
46.165.195.139 - - [18/Jan/2016:07:24:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
106.215.170.50 - - [18/Jan/2016:07:24:55 +0000] "GET /static/images/logo.png HTTP/1.1" 200 271313 "-" "Dalvik/2.1.0 (Linux; U; Android 5.1; Aqua_Q7 Build/LMY47D)"
95.211.217.68 - - [18/Jan/2016:07:25:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.72.167.90 - - [18/Jan/2016:07:26:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
178.255.153.2 - - [18/Jan/2016:07:27:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.164.194.74 - - [18/Jan/2016:07:28:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
184.75.210.90 - - [18/Jan/2016:07:29:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
204.152.200.42 - - [18/Jan/2016:07:30:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
96.31.66.245 - - [18/Jan/2016:07:31:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
178.255.153.2 - - [18/Jan/2016:07:32:43 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.20.45.18 - - [18/Jan/2016:07:32:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
83.170.113.210 - - [18/Jan/2016:07:33:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
46.165.195.139 - - [18/Jan/2016:07:34:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
95.211.217.68 - - [18/Jan/2016:07:35:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.72.167.90 - - [18/Jan/2016:07:36:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
178.255.153.2 - - [18/Jan/2016:07:37:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
76.164.194.74 - - [18/Jan/2016:07:38:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
184.75.210.90 - - [18/Jan/2016:07:39:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
204.152.200.42 - - [18/Jan/2016:07:40:58 +0000] "GET / HTTP/1.1" 200 12805 "-" "Pingdom.com_bot_version_1.4_(http://www.pingdom.com)"
